name,filename,media_type,user,url,license
Anthus trivialis,Anthus_trivialis_song_1.mp3,song,© Johan Roeland,https://www.xeno-canto.org/150054,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Apus apus,Apus_apus_call_1.mp3,call,© Stephan Risch,https://www.xeno-canto.org/586085,https://creativecommons.org/licenses/by-nc-sa/4.0/legalcode
Apus apus,Apus_apus_image_1.jpg,image,© Fred Klootwijk,https://waarneming.nl/foto/view/10664666,https://creativecommons.org/licenses/by/3.0/legalcode
Apus apus,Apus_apus_image_2.jpg,image,© Henk Post,https://waarneming.nl/foto/view/369921,https://creativecommons.org/licenses/by/3.0/legalcode
Apus apus,Apus_apus_image_3.jpg,image,© Hans Jansen,https://waarneming.nl/foto/view/26441080,https://creativecommons.org/licenses/by/3.0/legalcode
Apus apus,Apus_apus_image_4.jpg,image,© Johan van der Vegt,https://waarneming.nl/foto/view/16965608,https://creativecommons.org/licenses/by/3.0/legalcode
Apus apus,Apus_apus_image_5.jpg,image,© Ruurd Boonstra,https://waarneming.nl/foto/view/17295571,https://creativecommons.org/licenses/by/3.0/legalcode
Ardea alba,Ardea_alba_call_1.mp3,call,©&nbsp;Patrik Åberg,http://www.xeno-canto.org/167108,http://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
Ardea alba,Ardea_alba_image_1.jpg,image,© Marianne Slot,http://waarneming.nl/foto/view/6252040,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Ardea cinerea,Ardea_cinerea_call_1.mp3,call,© Volker Arnold,http://www.xeno-canto.org/139810,http://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
Ardea cinerea,Ardea_cinerea_image_1.jpg,image,© Marianne Slot,http://waarneming.nl/foto/view/4929227,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Ardea cinerea,Ardea_cinerea_image_2.jpg,image,© Rita Scholing / Nico Graafland,https://waarneming.nl/waarneming/view/140673514,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Ardea cinerea,Ardea_cinerea_image_3.jpg,image,© Erik op den Dries,https://waarneming.nl/waarneming/view/134679662,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Ardea cinerea,Ardea_cinerea_image_4.jpg,image,© Oscar en Jolanda Balm,https://waarneming.nl/waarneming/view/133283572,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Ardea cinerea,Ardea_cinerea_image_5.jpg,image,© Rob wijn,https://waarneming.nl/waarneming/view/138251030,https://creativecommons.org/licenses/by-sa/3.0/legalcode
Ardea purpurea,Ardea_purpurea_call_1.mp3,call,© Marco Dragonetti,http://www.xeno-canto.org/44631,http://creativecommons.org/licenses/by-nc-nd/2.5/legalcode
Ardea purpurea,Ardea_purpurea_image_1.jpg,image,© Annieta de Jong,http://waarneming.nl/foto/view/5446977,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Ardea purpurea,Ardea_purpurea_image_2.jpg,image,© Leon Goudriaan,https://waarneming.nl/foto/view/13987594,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Ardea purpurea,Ardea_purpurea_image_3.jpg,image,© Anne van der Wal,https://waarneming.nl/foto/view/11917276,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Ardea purpurea,Ardea_purpurea_image_4.jpg,image,© Nico van Haaren,https://waarneming.nl/foto/view/12811220,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Ardea purpurea,Ardea_purpurea_image_5.jpg,image,© Marianne Slot,https://waarneming.nl/foto/view/11783194,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Asio flammeus,Asio_flammeus_call_1.mp3,call,© Rosendo Fraga,http://www.xeno-canto.org/49577,http://creativecommons.org/licenses/by-nc-nd/2.5/legalcode
Asio flammeus,Asio_flammeus_image_1.jpg,image,© Ger de Hoog,http://waarneming.nl/foto/view/6035504,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Asio flammeus,Asio_flammeus_image_2.jpg,image,© Rob Belterman,https://waarneming.nl/foto/view/12675309,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Asio flammeus,Asio_flammeus_image_3.jpg,image,,https://waarneming.nl/foto/view/12664779,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Asio flammeus,Asio_flammeus_image_4.jpg,image,© Julian Bosch,https://waarneming.nl/foto/view/10767253,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Asio flammeus,Asio_flammeus_image_5.jpg,image,© Julian Bosch,https://waarneming.nl/foto/view/8065986,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Asio flammeus,Asio_flammeus_song_1.mp3,song,© Nunes D`Acosta,http://www.xeno-canto.org/44316,http://creativecommons.org/licenses/by-nc-nd/2.5/legalcode
Asio otus,Asio_otus_call_1.mp3,call,© Roef Mulder,http://www.xeno-canto.org/65138,http://creativecommons.org/licenses/by-nc-nd/2.5/legalcode
Asio otus,Asio_otus_image_1.jpg,image,© Luis nunes alberto,https://commons.wikimedia.org/wiki/File:Asio_otus8.JPG,
Asio otus,Asio_otus_image_2.jpg,image,© Lubos Houska,https://pixabay.com/de/photos/waldohreule-eule-vogel-tierwelt-2118554/,
Asio otus,Asio_otus_image_3.jpg,image,© Erik Karits,https://pixabay.com/de/photos/long-eared-owl-asio-otus-eule-5380970/,
Asio otus,Asio_otus_image_4.jpg,image,© Gabriela Fink,https://pixabay.com/de/photos/eule-waldohreule-asio-otus-2756886/,
Asio otus,Asio_otus_image_5.jpg,image,© Peter Verhelst,https://waarneming.nl/observation/74475062/,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Asio otus,Asio_otus_song_1.mp3,song,© Patrik Åberg,http://www.xeno-canto.org/148921,http://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
Athene noctua,Athene_noctua_call_1.mp3,call,© maudoc,http://www.xeno-canto.org/130646,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Athene noctua,Athene_noctua_image_1.jpg,image,© Rob Belterman,http://waarneming.nl/foto/view/6642594,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Athene noctua,Athene_noctua_image_2.jpg,image,© J. Borst,https://waarneming.nl/foto/view/4895204,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Athene noctua,Athene_noctua_image_3.jpg,image,© Jan Albers,https://waarneming.nl/foto/view/8752479,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Athene noctua,Athene_noctua_image_4.jpg,image,© Jan Borst,https://waarneming.nl/foto/view/8323837,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Athene noctua,Athene_noctua_image_5.jpg,image,© f&s martens,https://waarneming.nl/foto/view/4841637,https://creativecommons.org/licenses/by-nd/3.0/legalcode
Athene noctua,Athene_noctua_song_1.mp3,song,©&nbsp;Marcin Sołowiej,http://www.xeno-canto.org/140835,http://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
Aythya ferina,Aythya_ferina_call_1.mp3,call,© Timo Tschentscher,http://www.xeno-canto.org/368567,https://creativecommons.org/licenses/by-nc-nd/4.0/legalcode
Aythya ferina,Aythya_ferina_image_female_1.jpg,image_female,© Marc Kolkman,https://waarneming.nl/foto/view/6254218,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Aythya ferina,Aythya_ferina_image_female_2.jpg,image_female,© Annelies Vriens,https://waarneming.nl/foto/view/4430817,https://creativecommons.org/licenses/by-nd/3.0/legalcode
Aythya ferina,Aythya_ferina_image_female_3.jpg,image_female,© O.J. Goreng,https://waarneming.nl/foto/view/2985768,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Aythya ferina,Aythya_ferina_image_female_4.jpg,image_female,© Mariet Verbeek,https://waarneming.nl/foto/view/14278414,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Aythya ferina,Aythya_ferina_image_female_5.jpg,image_female,© Hans van Bostelen,https://waarneming.nl/foto/view/13079843,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Aythya ferina,Aythya_ferina_image_male_1.jpg,image_male,© Cees Struijk,https://waarneming.nl/foto/view/10252844,https://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
Aythya ferina,Aythya_ferina_image_male_2.jpg,image_male,© Pieter Hilgeman,https://waarneming.nl/foto/view/7906904,https://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
Aythya ferina,Aythya_ferina_image_male_3.jpg,image_male,© Pieter Hilgeman,https://waarneming.nl/foto/view/7906898,https://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
Aythya ferina,Aythya_ferina_image_male_4.jpg,image_male,© J. Schwiebbe,https://waarneming.nl/foto/view/36677,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Aythya ferina,Aythya_ferina_image_male_5.jpg,image_male,© ies voogd,https://waarneming.nl/foto/view/13236668,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Aythya fuligula,Aythya_fuligula_call_1.mp3,call,©&nbsp;Stein Ø. Nilsen,http://www.xeno-canto.org/154312,http://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
Aythya fuligula,Aythya_fuligula_image_female_1.jpg,image_female,© Annelies Vriens,http://waarneming.nl/foto/view/4459846,http://creativecommons.org/licenses/by-nd/3.0/legalcode
Aythya fuligula,Aythya_fuligula_image_female_2.jpg,image_female,© Rene de Ruijter,https://waarneming.nl/foto/view/7001827,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Aythya fuligula,Aythya_fuligula_image_female_3.jpg,image_female,© Johannes Ruben,https://waarneming.nl/foto/view/14246863,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Aythya fuligula,Aythya_fuligula_image_female_4.jpg,image_female,© Rutger Koperdraad,https://waarneming.nl/foto/view/13508868,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Aythya fuligula,Aythya_fuligula_image_female_5.jpg,image_female,© Jos de Wit,https://waarneming.nl/foto/view/13120782,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Aythya fuligula,Aythya_fuligula_image_male_1.jpg,image_male,© Hennie Cuper,http://waarneming.nl/foto/view/6197328,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Aythya fuligula,Aythya_fuligula_image_male_2.jpg,image_male,© René van Rossum,https://waarneming.nl/foto/view/4270679,https://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
Aythya fuligula,Aythya_fuligula_image_male_3.jpg,image_male,© René van Rossum,https://waarneming.nl/foto/view/3039180,https://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
Aythya fuligula,Aythya_fuligula_image_male_4.jpg,image_male,© Koos Werther,https://waarneming.nl/foto/view/10239865,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Aythya fuligula,Aythya_fuligula_image_male_5.jpg,image_male,© Gerard Visser,https://waarneming.nl/foto/view/4240808,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Branta canadensis,Branta_canadensis_call_1.mp3,call,© Tero Linjama,http://www.xeno-canto.org/164606,http://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
Branta canadensis,Branta_canadensis_image_1.jpg,image,© Arno Meijer,http://waarneming.nl/foto/view/4614551,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Branta canadensis,Branta_canadensis_image_2.jpg,image,© Twan Hak,https://waarneming.nl/foto/view/13081320,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Branta canadensis,Branta_canadensis_image_3.jpg,image,© Erik op den Dries,https://waarneming.nl/foto/view/8017855,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Branta canadensis,Branta_canadensis_image_4.jpg,image,© Erik op den Dries,https://waarneming.nl/foto/view/7894713,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Branta canadensis,Branta_canadensis_image_5.jpg,image,© Jan Aalders,https://waarneming.nl/foto/view/4371143,https://creativecommons.org/licenses/by/3.0/legalcode
Branta leucopsis,Branta_leucopsis_call_1.mp3,call,© Volker Arnold,http://www.xeno-canto.org/150292,http://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
Branta leucopsis,Branta_leucopsis_image_1.jpg,image,© Hans van Bostelen,http://waarneming.nl/foto/view/5013542,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Branta leucopsis,Branta_leucopsis_image_2.jpg,image,© Erik op den Dries,https://waarneming.nl/foto/view/13347997,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Branta leucopsis,Branta_leucopsis_image_3.jpg,image,©&nbsp;Erik op den Dries,https://waarneming.nl/foto/view/12822441,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Branta leucopsis,Branta_leucopsis_image_4.jpg,image,©&nbsp;Erik op den Dries,https://waarneming.nl/foto/view/11333789,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Branta leucopsis,Branta_leucopsis_image_5.jpg,image,©&nbsp;Erik op den Dries,https://waarneming.nl/foto/view/10754166,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Bubo bubo,Bubo_bubo_call_1.mp3,call,© Leonhard Peters,http://www.xeno-canto.org/121579,http://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
Bubo bubo,Bubo_bubo_image_1.jpg,image,© Theo Westra,http://waarneming.nl/foto/view/5879927,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Bubo bubo,Bubo_bubo_image_2.jpg,image,©  Nick Janssen ,https://waarneming.nl/foto/view/11886034,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Bubo bubo,Bubo_bubo_image_3.jpg,image,© Hans Niekus,https://waarneming.nl/foto/view/8103410,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Bubo bubo,Bubo_bubo_image_4.jpg,image,© Paul Cools,https://waarneming.nl/foto/view/6364778,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Bubo bubo,Bubo_bubo_image_5.jpg,image,© Pieter Doorn,https://waarneming.nl/foto/view/5311893,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Bubo bubo,Bubo_bubo_song_1.mp3,song,© Andre et Odile BOUCHER,http://www.xeno-canto.org/167701,http://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
Buteo buteo,Buteo_buteo_call_1.mp3,call,© Bernard BOUSQUET,http://www.xeno-canto.org/142599,http://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
Buteo buteo,Buteo_buteo_image_1.jpg,image,© René van Rossum,http://waarneming.nl/foto/view/6171839,http://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
Buteo buteo,Buteo_buteo_image_2.jpg,image,© Pieter Hilgeman,https://waarneming.nl/foto/view/13867361,https://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
Buteo buteo,Buteo_buteo_image_3.jpg,image,© Pieter Hilgeman,https://waarneming.nl/foto/view/13867301,https://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
Buteo buteo,Buteo_buteo_image_4.jpg,image,© Rita Scholling / Nico Graafland,https://waarneming.nl/foto/view/13439946,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Buteo buteo,Buteo_buteo_image_5.jpg,image,© Leon Arkesteijn,https://waarneming.nl/foto/view/13297263,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Buteo buteo,Buteo_buteo_image_silh_1.jpg,image_silh,© Bert Wetsteijn,http://waarneming.nl/foto/view/6499717,http://creativecommons.org/licenses/by/3.0/legalcode
Buteo buteo,Buteo_buteo_image_silh_2.jpg,image_silh,© Reineke Mom,https://waarneming.nl/foto/view/14211798,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Buteo buteo,Buteo_buteo_image_silh_3.jpg,image_silh,© Gerard Westerhuis,https://waarneming.nl/foto/view/14116019,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Carduelis carduelis,Carduelis_carduelis_call_1.mp3,call,© Lars Lachmann,http://www.xeno-canto.org/138477,http://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
Carduelis carduelis,Carduelis_carduelis_image_1.jpg,image,© Ruurd Boonstra,http://waarneming.nl/foto/view/6293030,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Carduelis carduelis,Carduelis_carduelis_image_2.jpg,image,© Rob Floor,https://waarneming.nl/foto/view/14145260,https://creativecommons.org/licenses/by/3.0/legalcode
Carduelis carduelis,Carduelis_carduelis_image_3.jpg,image,© Cees Struijk,https://waarneming.nl/foto/view/8291550,https://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
Carduelis carduelis,Carduelis_carduelis_image_4.jpg,image,© Ernest van Asseldonk,https://waarneming.nl/foto/view/9651629,https://creativecommons.org/licenses/by/3.0/legalcode
Carduelis carduelis,Carduelis_carduelis_image_5.jpg,image,© Rob Floor,https://waarneming.nl/foto/view/13965814,https://creativecommons.org/licenses/by/3.0/legalcode
Carduelis carduelis,Carduelis_carduelis_song_1.mp3,song,© Marco Dragonetti,http://www.xeno-canto.org/144943,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Certhia brachydactyla,Certhia_brachydactyla_call_1.mp3,call,© Tero Linjama,http://www.xeno-canto.org/164164,http://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
Certhia brachydactyla,Certhia_brachydactyla_image_1.jpg,image,© Roely Bos,http://waarneming.nl/foto/view/6187383,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Certhia brachydactyla,Certhia_brachydactyla_image_2.jpg,image,© Jaap Dijkhuizen,https://waarneming.nl/waarneming/view/138335878,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Certhia brachydactyla,Certhia_brachydactyla_image_3.jpg,image,© J.E. van Klinken,https://waarneming.nl/waarneming/view/121158210,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Certhia brachydactyla,Certhia_brachydactyla_image_4.jpg,image,© Erik op den Dries,https://waarneming.nl/waarneming/view/115381759,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Certhia brachydactyla,Certhia_brachydactyla_image_5.jpg,image,© Jan Albers,https://waarneming.nl/waarneming/view/101855279,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Certhia brachydactyla,Certhia_brachydactyla_song_1.mp3,song,© Fernard Deroussen,http://www.xeno-canto.org/161543,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Chloris chloris,Chloris_chloris_call_1.mp3,call,© Rob van Bemmelen,http://www.xeno-canto.org/198134,https://creativecommons.org/licenses/by-nc-sa/4.0/legalcode
Chloris chloris,Chloris_chloris_image_female_1.jpg,image_female,© Lucien Reyns,https://waarneming.nl/foto/view/9918375,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Chloris chloris,Chloris_chloris_image_female_2.jpg,image_female,© J.E. van Klinken,https://waarneming.nl/foto/view/3041291,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Chloris chloris,Chloris_chloris_image_female_3.jpg,image_female,© Cock Reijnders,https://waarneming.nl/foto/view/2851235,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Chloris chloris,Chloris_chloris_image_female_4.jpg,image_female,© Frank van Andel,https://waarneming.nl/foto/view/14218429,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Chloris chloris,Chloris_chloris_image_female_5.jpg,image_female,© Pim te Velde,https://waarneming.nl/foto/view/13468328,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Chloris chloris,Chloris_chloris_image_male_1.jpg,image_male,© Jozef van der Heijden,https://waarneming.nl/foto/view/13944209,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Chloris chloris,Chloris_chloris_image_male_2.jpg,image_male,© Cees Struijk,https://waarneming.nl/foto/view/8450717,https://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
Chloris chloris,Chloris_chloris_image_male_3.jpg,image_male,© Marianne Slot,https://waarneming.nl/foto/view/8580684,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Chloris chloris,Chloris_chloris_image_male_4.jpg,image_male,© Koos Werther,https://waarneming.nl/foto/view/4109802,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Chloris chloris,Chloris_chloris_image_male_5.jpg,image_male,© Mariet Verbeek,https://waarneming.nl/foto/view/3369886,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Chloris chloris,Chloris_chloris_song_1.mp3,song,© Johan Roeland,http://www.xeno-canto.org/150047,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Chroicocephalus ridibundus,Chroicocephalus_ridibundus_call_1.mp3,call,© Krzysztof Deoniziak,http://www.xeno-canto.org/172174,http://creativecommons.org/licenses/by-nc-nd/4.0/legalcode
Chroicocephalus ridibundus,Chroicocephalus_ridibundus_image_1.jpg,image,© Hennie Cuper,http://waarneming.nl/foto/view/6197312,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Chroicocephalus ridibundus,Chroicocephalus_ridibundus_image_2.jpg,image,© Maarten van Kleinwee,https://waarneming.nl/foto/view/9971680,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Chroicocephalus ridibundus,Chroicocephalus_ridibundus_image_3.jpg,image,© Annelies Vriens,https://waarneming.nl/foto/view/5680908,https://creativecommons.org/licenses/by-nd/3.0/legalcode
Chroicocephalus ridibundus,Chroicocephalus_ridibundus_image_4.jpg,image,© Peter van der Meer,https://waarneming.nl/foto/view/2214520,https://creativecommons.org/licenses/by-nd/3.0/legalcode
Chroicocephalus ridibundus,Chroicocephalus_ridibundus_image_5.jpg,image,© Annelies Vriens,https://waarneming.nl/foto/view/4684499,https://creativecommons.org/licenses/by-nd/3.0/legalcode
Circus aeruginosus,Circus_aeruginosus_call_1.mp3,call,© Lars Lachmann,http://www.xeno-canto.org/130668,http://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
Circus aeruginosus,Circus_aeruginosus_image_female_1.jpg,image_female,© Erik op den Dries,https://waarneming.nl/foto/view/14144027,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Circus aeruginosus,Circus_aeruginosus_image_female_2.jpg,image_female,© Cees Struijk ,https://waarneming.nl/foto/view/10494357,https://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
Circus aeruginosus,Circus_aeruginosus_image_female_3.jpg,image_female,© Cees Struijk,https://waarneming.nl/foto/view/8264046,https://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
Circus aeruginosus,Circus_aeruginosus_image_female_4.jpg,image_female,© Cees Struijk,https://waarneming.nl/foto/view/8216399,https://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
Circus aeruginosus,Circus_aeruginosus_image_female_5.jpg,image_female,© Jan van Wijk,https://waarneming.nl/foto/view/3138414,https://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
Circus aeruginosus,Circus_aeruginosus_image_male_1.jpg,image_male,© Bert Geelmuijden,http://waarneming.nl/foto/view/6357178,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Circus aeruginosus,Circus_aeruginosus_image_male_2.jpg,image_male,© Tjally Schaap,https://waarneming.nl/foto/view/14236772,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Circus aeruginosus,Circus_aeruginosus_image_male_3.jpg,image_male,© Erik op den Dries,https://waarneming.nl/foto/view/13859529,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Circus aeruginosus,Circus_aeruginosus_image_male_4.jpg,image_male,© Pieter Hilgeman,https://waarneming.nl/foto/view/13602865,https://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
Circus aeruginosus,Circus_aeruginosus_image_male_5.jpg,image_male,© Pieter Hilgeman,https://waarneming.nl/foto/view/6805804,https://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
Circus aeruginosus,Circus_aeruginosus_image_silh_1.jpg,image_silh,© Ted van der Knaap,http://waarneming.nl/foto/view/6429140,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Circus aeruginosus,Circus_aeruginosus_image_silh_2.jpg,image_silh,© Ted van der Knaap,https://waarneming.nl/foto/view/14173916,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Circus aeruginosus,Circus_aeruginosus_image_silh_3.jpg,image_silh,© Lenie Doornkamp,https://waarneming.nl/foto/view/13819098,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Circus cyaneus,Circus_cyaneus_call_1.mp3,call,© Marco Dragonetti,http://www.xeno-canto.org/39638,http://creativecommons.org/licenses/by-nc-nd/2.5/legalcode
Circus cyaneus,Circus_cyaneus_image_female_1.jpg,image_female,© Twan Hak.,http://waarneming.nl/foto/view/5969971,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Circus cyaneus,Circus_cyaneus_image_female_2.jpg,image_female,© J. Schwiebbe,https://waarneming.nl/waarneming/view/52248586,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Circus cyaneus,Circus_cyaneus_image_female_3.jpg,image_female,© Fred Visscher,https://waarneming.nl/waarneming/view/134984259,https://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
Circus cyaneus,Circus_cyaneus_image_female_4.jpg,image_female,"© Conny &amp; Peter, Das",https://waarneming.nl/waarneming/view/134350907,https://creativecommons.org/licenses/by-nd/3.0/legalcode
Circus cyaneus,Circus_cyaneus_image_female_5.jpg,image_female,© Siebe Wiersma,https://waarneming.nl/waarneming/view/134264371,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Circus cyaneus,Circus_cyaneus_image_male_1.jpg,image_male,© Marc Gottenbos,http://waarneming.nl/foto/view/618709,http://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Circus cyaneus,Circus_cyaneus_image_male_2.jpg,image_male,© jan de jong,https://waarneming.nl/waarneming/view/124595355,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Circus cyaneus,Circus_cyaneus_image_male_3.jpg,image_male,© Arie Buurman,https://waarneming.nl/waarneming/view/73135309,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Circus cyaneus,Circus_cyaneus_image_male_4.jpg,image_male,© J. Schwiebbe,https://waarneming.nl/waarneming/view/52248586,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Circus cyaneus,Circus_cyaneus_image_male_5.jpg,image_male,© J. Schwiebbe,https://waarneming.nl/waarneming/view/52248586,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Circus cyaneus,Circus_cyaneus_image_silh_1.jpg,image_silh,© Gertjan van Noord,http://waarneming.nl/foto/view/6131145,http://creativecommons.org/licenses/by-nd/3.0/legalcode
Circus cyaneus,Circus_cyaneus_image_silh_2.jpg,image_silh,"© Ted van der Knaap, https://waarneming.nl/waarneming/view/132971991",https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode,
Coccothraustes coccothraustes,Coccothraustes_coccothraustes_call_1.mp3,call,© Ruud van Beusekom,http://www.xeno-canto.org/298155,https://creativecommons.org/licenses/by-nc-sa/4.0/legalcode
Coccothraustes coccothraustes,Coccothraustes_coccothraustes_image_female_1.jpg,image_female,© Gerard Visser,https://waarneming.nl/foto/view/4938345,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Coccothraustes coccothraustes,Coccothraustes_coccothraustes_image_female_2.jpg,image_female,© Jozef van der Heijden,https://waarneming.nl/foto/view/14107946,https://creativecommons.org/licenses/by-nc-nd/3.0/legalcode
Coccothraustes coccothraustes,Coccothraustes_coccothraustes_image_female_3.jpg,image_female,© Jeroen van Erp,https://waarneming.nl/foto/view/11214307,https://creativecommons.org/licenses/by-nc-sa/3.0/legalcode
Coccothraustes coccothraustes,Coccothraustes_coccothraustes_image_female_4.jpg,image_female,© Ed van der Es,https://waarneming.nl/foto/view/9105932,https://creativecommons.org/licenses/by/3.0/legalcode
